$FINAL:DutyID;BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType;DutyType;DepotID;VehTypeID;LineID
94;31;-1;111;111;0:11:44:00;0:11:53:00;9;DT5: Auftragnehmer Umlauf lang;165;1;0
94;31;625;111;20;0:11:53:00;0:12:10:00;1;DT5: Auftragnehmer Umlauf lang;165;1;295
94;31;-1;20;165;0:12:10:00;0:12:10:00;2;DT5: Auftragnehmer Umlauf lang;165;1;0
95;-1;-1;168;168;0:08:35:00;0:08:40:00;5;DT2: DKB geteilt;168;94;0
95;94;-1;168;54;0:08:40:00;0:08:55:00;4;DT2: DKB geteilt;168;1;0
95;94;387;54;33;0:08:55:00;0:09:17:00;1;DT2: DKB geteilt;168;1;276
95;94;-1;33;1;0:09:17:00;0:09:18:00;2;DT2: DKB geteilt;168;1;0
95;94;-1;1;1;0:09:18:00;0:09:23:00;9;DT2: DKB geteilt;168;1;0
95;94;421;1;31;0:09:23:00;0:09:56:00;1;DT2: DKB geteilt;168;1;290
95;94;470;31;10;0:09:56:00;0:10:41:00;1;DT2: DKB geteilt;168;1;298
95;94;-1;10;10;0:10:41:00;0:11:08:00;9;DT2: DKB geteilt;168;1;0
95;94;565;10;0;0:11:08:00;0:11:54:00;1;DT2: DKB geteilt;168;1;298
95;94;627;0;1;0:11:54:00;0:12:28:00;1;DT2: DKB geteilt;168;1;290
95;-1;-1;1;168;0:12:28:00;0:12:38:00;7;DT2: DKB geteilt;168;87;0
95;87;-1;168;6;0:15:48:00;0:16:00:00;2;DT2: DKB geteilt;168;1;0
95;87;1028;6;55;0:16:00:00;0:16:41:00;1;DT2: DKB geteilt;168;1;216
95;87;-1;55;52;0:16:41:00;0:16:41:00;2;DT2: DKB geteilt;168;1;0
95;87;-1;52;52;0:16:41:00;0:16:47:00;9;DT2: DKB geteilt;168;1;0
95;87;1103;52;51;0:16:47:00;0:17:25:00;1;DT2: DKB geteilt;168;1;279
95;87;-1;51;51;0:17:25:00;0:17:28:00;9;DT2: DKB geteilt;168;1;0
95;87;1174;51;52;0:17:28:00;0:18:08:00;1;DT2: DKB geteilt;168;1;279
95;87;-1;52;7;0:18:08:00;0:18:28:00;2;DT2: DKB geteilt;168;1;0
95;87;-1;7;7;0:18:28:00;0:18:34:00;9;DT2: DKB geteilt;168;1;0
95;87;1289;7;4;0:18:34:00;0:18:55:00;1;DT2: DKB geteilt;168;1;216
95;87;-1;4;4;0:18:55:00;0:19:00:00;9;DT2: DKB geteilt;168;1;0
95;87;1337;4;6;0:19:00:00;0:19:20:00;1;DT2: DKB geteilt;168;1;224
95;87;-1;6;168;0:19:20:00;0:19:32:00;3;DT2: DKB geteilt;168;1;0
95;-1;-1;168;168;0:19:32:00;0:19:42:00;6;DT2: DKB geteilt;168;19;0
96;19;-1;162;28;0:09:09:00;0:09:17:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
96;19;416;28;27;0:09:17:00;0:09:54:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;284
96;19;465;27;28;0:09:54:00;0:10:38:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;284
96;19;-1;28;162;0:10:38:00;0:10:46:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
97;76;-1;161;74;0:09:33:00;0:09:35:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;445;74;2;0:09:35:00;0:10:10:00;1;DT5: Auftragnehmer Umlauf lang;161;1;210
97;76;-1;2;15;0:10:10:00;0:10:25:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;-1;15;15;0:10:25:00;0:10:30:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;522;15;68;0:10:30:00;0:10:45:00;1;DT5: Auftragnehmer Umlauf lang;161;1;233
97;76;-1;68;29;0:10:45:00;0:11:15:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;-1;29;29;0:11:15:00;0:11:30:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;601;29;46;0:11:30:00;0:12:24:00;1;DT5: Auftragnehmer Umlauf lang;161;1;208
97;76;-1;46;46;0:12:24:00;0:12:25:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;663;46;29;0:12:25:00;0:13:25:00;1;DT5: Auftragnehmer Umlauf lang;161;1;208
97;76;-1;29;6;0:13:25:00;0:13:26:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;-1;6;6;0:13:26:00;0:13:30:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;771;6;100;0:13:30:00;0:13:49:00;1;DT5: Auftragnehmer Umlauf lang;161;1;216
97;76;-1;100;7;0:13:49:00;0:13:50:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;-1;7;7;0:13:50:00;0:14:04:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;827;7;4;0:14:04:00;0:14:25:00;1;DT5: Auftragnehmer Umlauf lang;161;1;216
97;76;-1;4;4;0:14:25:00;0:14:30:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;875;4;15;0:14:30:00;0:15:10:00;1;DT5: Auftragnehmer Umlauf lang;161;1;221
97;76;-1;15;15;0:15:10:00;0:15:15:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;939;15;16;0:15:15:00;0:15:59:00;1;DT5: Auftragnehmer Umlauf lang;161;1;221
97;76;-1;16;1;0:15:59:00;0:15:59:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;-1;1;1;0:15:59:00;0:16:05:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;1031;1;47;0:16:05:00;0:16:35:00;1;DT5: Auftragnehmer Umlauf lang;161;1;237
97;76;-1;47;47;0:16:35:00;0:17:22:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;1160;47;48;0:17:22:00;0:17:52:00;1;DT5: Auftragnehmer Umlauf lang;161;1;237
97;76;-1;48;1;0:17:52:00;0:17:52:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;1218;1;47;0:17:52:00;0:18:22:00;1;DT5: Auftragnehmer Umlauf lang;161;1;237
97;76;1268;47;48;0:18:22:00;0:18:52:00;1;DT5: Auftragnehmer Umlauf lang;161;1;237
97;76;-1;48;4;0:18:52:00;0:18:56:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;-1;4;4;0:18:56:00;0:19:00:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;1340;4;35;0:19:00:00;0:19:20:00;1;DT5: Auftragnehmer Umlauf lang;161;1;202
97;76;-1;35;2;0:19:20:00;0:19:26:00;2;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;-1;2;2;0:19:26:00;0:19:38:00;9;DT5: Auftragnehmer Umlauf lang;161;1;0
97;76;1379;2;84;0:19:38:00;0:19:57:00;1;DT5: Auftragnehmer Umlauf lang;161;1;201
97;76;-1;84;161;0:19:57:00;0:20:21:00;3;DT5: Auftragnehmer Umlauf lang;161;1;0
98;-1;-1;168;168;0:09:38:00;0:09:43:00;5;DT1: DKB durchgÃ¤ngig;168;60;0
98;60;-1;168;33;0:09:43:00;0:09:55:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;468;33;18;0:09:55:00;0:10:34:00;1;DT1: DKB durchgÃ¤ngig;168;1;286
98;60;-1;18;18;0:10:34:00;0:10:48:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;540;18;16;0:10:48:00;0:11:28:00;1;DT1: DKB durchgÃ¤ngig;168;1;286
98;60;-1;16;42;0:11:28:00;0:11:40:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;42;42;0:11:40:00;0:11:50:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;624;42;29;0:11:50:00;0:12:10:00;1;DT1: DKB durchgÃ¤ngig;168;1;213
98;60;-1;29;9;0:12:10:00;0:12:14:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;9;9;0:12:14:00;0:12:28:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;670;9;57;0:12:28:00;0:13:18:00;1;DT1: DKB durchgÃ¤ngig;168;1;296
98;60;-1;57;1;0:13:18:00;0:13:18:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;1;1;0:13:18:00;0:13:28:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;763;1;47;0:13:28:00;0:14:00:00;1;DT1: DKB durchgÃ¤ngig;168;1;237
98;60;-1;47;151;0:14:00:00;0:14:00:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;-1;-1;151;47;0:14:00:00;0:14:00:00;7;DT1: DKB durchgÃ¤ngig;47;-1;0
98;-1;-1;47;47;0:14:00:00;0:14:05:00;6;DT1: DKB durchgÃ¤ngig;47;-1;0
98;-1;-1;47;47;0:14:05:00;0:14:35:00;8;DT1: DKB durchgÃ¤ngig;47;-1;0
98;-1;-1;47;151;0:14:35:00;0:14:35:00;7;DT1: DKB durchgÃ¤ngig;151;60;0
98;60;-1;151;47;0:14:35:00;0:14:35:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;47;23;0:14:35:00;0:14:44:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;23;57;0:14:44:00;0:14:44:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;57;1;0:14:44:00;0:14:44:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;890;1;82;0:14:44:00;0:15:40:00;1;DT1: DKB durchgÃ¤ngig;168;1;238
98;60;-1;82;66;0:15:40:00;0:15:40:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;66;66;0:15:40:00;0:15:41:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;986;66;1;0:15:41:00;0:16:37:00;1;DT1: DKB durchgÃ¤ngig;168;1;238
98;60;-1;1;4;0:16:37:00;0:16:41:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;-1;-1;4;6;0:16:41:00;0:16:41:00;7;DT1: DKB durchgÃ¤ngig;6;-1;0
98;-1;-1;6;6;0:16:41:00;0:16:46:00;6;DT1: DKB durchgÃ¤ngig;6;-1;0
98;-1;-1;6;6;0:16:46:00;0:17:15:00;8;DT1: DKB durchgÃ¤ngig;6;-1;0
98;-1;-1;6;4;0:17:15:00;0:17:15:00;7;DT1: DKB durchgÃ¤ngig;4;60;0
98;60;-1;4;6;0:17:15:00;0:17:15:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;1151;6;91;0:17:15:00;0:17:42:00;1;DT1: DKB durchgÃ¤ngig;168;1;206
98;60;-1;91;58;0:17:42:00;0:17:42:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;-1;58;58;0:17:42:00;0:17:47:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
98;60;1212;58;4;0:17:47:00;0:18:10:00;1;DT1: DKB durchgÃ¤ngig;168;1;206
98;60;-1;4;168;0:18:10:00;0:18:22:00;3;DT1: DKB durchgÃ¤ngig;168;1;0
98;-1;-1;168;168;0:18:22:00;0:18:32:00;6;DT1: DKB durchgÃ¤ngig;168;-1;0
99;-1;-1;168;168;0:09:43:00;0:09:48:00;5;DT2: DKB geteilt;168;3;0
99;3;-1;168;4;0:09:48:00;0:10:00:00;2;DT2: DKB geteilt;168;1;0
99;3;478;4;6;0:10:00:00;0:10:20:00;1;DT2: DKB geteilt;168;1;224
99;3;-1;6;29;0:10:20:00;0:10:20:00;2;DT2: DKB geteilt;168;1;0
99;3;-1;29;29;0:10:20:00;0:10:30:00;9;DT2: DKB geteilt;168;1;0
99;3;519;29;4;0:10:30:00;0:10:52:00;1;DT2: DKB geteilt;168;1;203
99;3;-1;4;4;0:10:52:00;0:11:00:00;9;DT2: DKB geteilt;168;1;0
99;3;557;4;6;0:11:00:00;0:11:20:00;1;DT2: DKB geteilt;168;1;224
99;3;-1;6;1;0:11:20:00;0:11:24:00;2;DT2: DKB geteilt;168;1;0
99;3;-1;1;1;0:11:24:00;0:11:44:00;9;DT2: DKB geteilt;168;1;0
99;3;613;1;82;0:11:44:00;0:12:40:00;1;DT2: DKB geteilt;168;1;238
99;3;-1;82;66;0:12:40:00;0:12:40:00;2;DT2: DKB geteilt;168;1;0
99;3;-1;66;66;0:12:40:00;0:12:44:00;9;DT2: DKB geteilt;168;1;0
99;3;699;66;1;0:12:44:00;0:13:37:00;1;DT2: DKB geteilt;168;1;238
99;3;-1;1;87;0:13:37:00;0:13:42:00;2;DT2: DKB geteilt;168;1;0
99;3;-1;87;87;0:13:42:00;0:13:45:00;9;DT2: DKB geteilt;168;1;0
99;3;795;87;87;0:13:45:00;0:14:00:00;1;DT2: DKB geteilt;168;1;303
99;3;-1;87;168;0:14:00:00;0:14:11:00;3;DT2: DKB geteilt;168;1;0
99;63;-1;168;29;0:16:48:00;0:17:00:00;2;DT2: DKB geteilt;168;1;0
99;63;1133;29;4;0:17:00:00;0:17:22:00;1;DT2: DKB geteilt;168;1;203
99;63;-1;4;4;0:17:22:00;0:17:30:00;9;DT2: DKB geteilt;168;1;0
99;63;1187;4;12;0:17:30:00;0:17:45:00;1;DT2: DKB geteilt;168;1;202
99;63;-1;12;87;0:17:45:00;0:17:53:00;2;DT2: DKB geteilt;168;1;0
99;63;-1;87;87;0:17:53:00;0:18:00:00;9;DT2: DKB geteilt;168;1;0
99;63;1238;87;87;0:18:00:00;0:18:15:00;1;DT2: DKB geteilt;168;1;303
99;63;1257;87;87;0:18:15:00;0:18:30:00;1;DT2: DKB geteilt;168;1;303
99;63;1282;87;87;0:18:30:00;0:18:45:00;1;DT2: DKB geteilt;168;1;303
99;63;1306;87;87;0:18:45:00;0:19:00:00;1;DT2: DKB geteilt;168;1;303
99;63;1336;87;87;0:19:00:00;0:19:15:00;1;DT2: DKB geteilt;168;1;303
99;63;1351;87;87;0:19:15:00;0:19:30:00;1;DT2: DKB geteilt;168;1;303
99;63;-1;87;168;0:19:30:00;0:19:41:00;3;DT2: DKB geteilt;168;1;0
99;-1;-1;168;168;0:19:41:00;0:19:51:00;6;DT2: DKB geteilt;168;93;0
100;93;-1;169;126;0:09:44:00;0:09:57:00;2;DT6: Auftragnehmer Umlauf kurz;169;0;0
100;93;472;126;115;0:09:57:00;0:10:06:00;1;DT6: Auftragnehmer Umlauf kurz;169;0;231
100;93;-1;115;126;0:10:06:00;0:10:16:00;2;DT6: Auftragnehmer Umlauf kurz;169;0;0
100;93;-1;126;126;0:10:16:00;0:10:39:00;9;DT6: Auftragnehmer Umlauf kurz;169;0;0
100;93;528;126;115;0:10:39:00;0:10:48:00;1;DT6: Auftragnehmer Umlauf kurz;169;0;231
100;93;-1;115;169;0:10:48:00;0:11:10:00;2;DT6: Auftragnehmer Umlauf kurz;169;0;0
101;-1;-1;168;168;0:10:02:00;0:10:07:00;5;DT3: DKB kurz;168;63;0
101;63;-1;168;113;0:10:07:00;0:10:28:00;2;DT3: DKB kurz;168;1;0
101;63;507;113;6;0:10:28:00;0:10:55:00;1;DT3: DKB kurz;168;1;221
101;63;-1;6;4;0:10:55:00;0:10:56:00;2;DT3: DKB kurz;168;1;0
101;63;-1;4;4;0:10:56:00;0:11:00:00;9;DT3: DKB kurz;168;1;0
101;63;560;4;89;0:11:00:00;0:11:26:00;1;DT3: DKB kurz;168;1;211
101;63;585;89;6;0:11:26:00;0:11:55:00;1;DT3: DKB kurz;168;1;211
101;63;-1;6;29;0:11:55:00;0:11:55:00;2;DT3: DKB kurz;168;1;0
101;63;-1;29;29;0:11:55:00;0:12:00:00;9;DT3: DKB kurz;168;1;0
101;63;638;29;4;0:12:00:00;0:12:22:00;1;DT3: DKB kurz;168;1;203
101;63;-1;4;4;0:12:22:00;0:12:30:00;9;DT3: DKB kurz;168;1;0
101;63;681;4;35;0:12:30:00;0:12:50:00;1;DT3: DKB kurz;168;1;202
101;63;-1;35;35;0:12:50:00;0:12:57:00;9;DT3: DKB kurz;168;1;0
101;63;716;35;6;0:12:57:00;0:13:25:00;1;DT3: DKB kurz;168;1;202
101;-1;-1;6;29;0:13:25:00;0:13:25:00;7;DT3: DKB kurz;29;-1;0
101;-1;-1;29;29;0:13:25:00;0:13:30:00;6;DT3: DKB kurz;29;-1;0
101;-1;-1;29;29;0:13:30:00;0:14:00:00;8;DT3: DKB kurz;29;-1;0
101;-1;-1;29;6;0:14:00:00;0:14:00:00;7;DT3: DKB kurz;6;63;0
101;63;817;6;55;0:14:00:00;0:14:41:00;1;DT3: DKB kurz;168;1;216
101;63;-1;55;55;0:14:41:00;0:14:44:00;9;DT3: DKB kurz;168;1;0
101;63;889;55;4;0:14:44:00;0:15:25:00;1;DT3: DKB kurz;168;1;216
101;63;-1;4;6;0:15:25:00;0:15:25:00;2;DT3: DKB kurz;168;1;0
101;63;-1;6;6;0:15:25:00;0:15:30:00;9;DT3: DKB kurz;168;1;0
101;63;964;6;100;0:15:30:00;0:15:49:00;1;DT3: DKB kurz;168;1;216
101;63;-1;100;7;0:15:49:00;0:15:50:00;2;DT3: DKB kurz;168;1;0
101;63;-1;7;7;0:15:50:00;0:16:04:00;9;DT3: DKB kurz;168;1;0
101;63;1030;7;4;0:16:04:00;0:16:25:00;1;DT3: DKB kurz;168;1;216
101;63;-1;4;168;0:16:25:00;0:16:37:00;2;DT3: DKB kurz;168;1;0
101;-1;-1;168;168;0:16:37:00;0:16:47:00;6;DT3: DKB kurz;168;-1;0
102;-1;-1;168;168;0:10:27:00;0:10:32:00;5;DT1: DKB durchgÃ¤ngig;168;-1;0
102;-1;-1;168;244;0:10:32:00;0:10:37:00;7;DT1: DKB durchgÃ¤ngig;244;27;0
102;27;517;244;41;0:10:37:00;0:11:14:00;1;DT1: DKB durchgÃ¤ngig;168;1;208
102;27;-1;41;41;0:11:14:00;0:11:34:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;606;41;29;0:11:34:00;0:12:25:00;1;DT1: DKB durchgÃ¤ngig;168;1;208
102;27;-1;29;1;0:12:25:00;0:12:29:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;-1;1;1;0:12:29:00;0:12:44:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;698;1;82;0:12:44:00;0:13:40:00;1;DT1: DKB durchgÃ¤ngig;168;1;238
102;27;-1;82;52;0:13:40:00;0:13:44:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;-1;52;52;0:13:44:00;0:13:47:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;804;52;51;0:13:47:00;0:14:25:00;1;DT1: DKB durchgÃ¤ngig;168;1;279
102;-1;-1;51;20;0:14:25:00;0:14:25:00;7;DT1: DKB durchgÃ¤ngig;20;-1;0
102;-1;-1;20;20;0:14:25:00;0:14:30:00;6;DT1: DKB durchgÃ¤ngig;20;-1;0
102;-1;-1;20;20;0:14:30:00;0:15:27:00;8;DT1: DKB durchgÃ¤ngig;20;-1;0
102;-1;-1;20;51;0:15:27:00;0:15:27:00;7;DT1: DKB durchgÃ¤ngig;51;27;0
102;27;-1;51;20;0:15:27:00;0:15:27:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;954;20;21;0:15:27:00;0:15:44:00;1;DT1: DKB durchgÃ¤ngig;168;1;295
102;27;-1;21;111;0:15:44:00;0:15:44:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;-1;111;111;0:15:44:00;0:15:53:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;1005;111;20;0:15:53:00;0:16:10:00;1;DT1: DKB durchgÃ¤ngig;168;1;295
102;27;-1;20;20;0:16:10:00;0:16:27:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;1060;20;21;0:16:27:00;0:16:39:00;1;DT1: DKB durchgÃ¤ngig;168;1;95
102;27;-1;21;111;0:16:39:00;0:16:39:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;-1;111;111;0:16:39:00;0:17:12:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;1146;111;20;0:17:12:00;0:17:24:00;1;DT1: DKB durchgÃ¤ngig;168;1;95
102;27;-1;20;43;0:17:24:00;0:17:24:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;-1;43;43;0:17:24:00;0:17:30:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;1181;43;32;0:17:30:00;0:17:51:00;1;DT1: DKB durchgÃ¤ngig;168;1;287
102;27;-1;32;32;0:17:51:00;0:17:58:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
102;27;1232;32;82;0:17:58:00;0:18:39:00;1;DT1: DKB durchgÃ¤ngig;168;1;270
102;27;-1;82;168;0:18:39:00;0:19:11:00;3;DT1: DKB durchgÃ¤ngig;168;1;0
102;-1;-1;168;168;0:19:11:00;0:19:21:00;6;DT1: DKB durchgÃ¤ngig;168;8;0
103;8;-1;166;73;0:10:33:00;0:10:41:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;529;73;82;0:10:41:00;0:11:25:00;1;DT5: Auftragnehmer Umlauf lang;166;1;294
103;8;-1;82;66;0:11:25:00;0:11:25:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;66;66;0:11:25:00;0:11:28:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;591;66;19;0:11:28:00;0:12:11:00;1;DT5: Auftragnehmer Umlauf lang;166;1;294
103;8;-1;19;73;0:12:11:00;0:12:11:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;649;73;9;0:12:11:00;0:12:56:00;1;DT5: Auftragnehmer Umlauf lang;166;1;296
103;8;-1;9;88;0:12:56:00;0:12:57:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;88;88;0:12:57:00;0:13:25:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;756;88;5;0:13:25:00;0:14:10:00;1;DT5: Auftragnehmer Umlauf lang;166;1;211
103;8;-1;5;5;0:14:10:00;0:14:15:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;847;5;16;0:14:15:00;0:14:59:00;1;DT5: Auftragnehmer Umlauf lang;166;1;211
103;8;-1;16;25;0:14:59:00;0:15:00:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;25;25;0:15:00:00;0:15:25:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;948;25;26;0:15:25:00;0:15:57:00;1;DT5: Auftragnehmer Umlauf lang;166;1;221
103;8;-1;26;113;0:15:57:00;0:15:57:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;113;113;0:15:57:00;0:15:58:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1013;113;6;0:15:58:00;0:16:25:00;1;DT5: Auftragnehmer Umlauf lang;166;1;221
103;8;-1;6;29;0:16:25:00;0:16:25:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;29;29;0:16:25:00;0:16:30:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1071;29;4;0:16:30:00;0:16:52:00;1;DT5: Auftragnehmer Umlauf lang;166;1;203
103;8;-1;4;6;0:16:52:00;0:16:52:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;6;6;0:16:52:00;0:16:55:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1117;6;53;0:16:55:00;0:17:24:00;1;DT5: Auftragnehmer Umlauf lang;166;1;38
103;8;-1;53;53;0:17:24:00;0:17:25:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1170;53;4;0:17:25:00;0:17:55:00;1;DT5: Auftragnehmer Umlauf lang;166;1;38
103;8;-1;4;4;0:17:55:00;0:18:00:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1239;4;6;0:18:00:00;0:18:20:00;1;DT5: Auftragnehmer Umlauf lang;166;1;224
103;8;-1;6;6;0:18:20:00;0:18:30:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1281;6;90;0:18:30:00;0:18:48:00;1;DT5: Auftragnehmer Umlauf lang;166;1;216
103;8;-1;90;90;0:18:48:00;0:18:53:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1321;90;19;0:18:53:00;0:19:11:00;1;DT5: Auftragnehmer Umlauf lang;166;1;294
103;8;-1;19;73;0:19:11:00;0:19:11:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1348;73;9;0:19:11:00;0:19:56:00;1;DT5: Auftragnehmer Umlauf lang;166;1;296
103;8;-1;9;4;0:19:56:00;0:20:00:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1397;4;4;0:20:00:00;0:20:25:00;1;DT5: Auftragnehmer Umlauf lang;166;1;302
103;8;-1;4;6;0:20:25:00;0:20:25:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;6;6;0:20:25:00;0:20:30:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1409;6;80;0:20:30:00;0:20:40:00;1;DT5: Auftragnehmer Umlauf lang;166;1;213
103;8;1414;80;29;0:20:40:00;0:20:50:00;1;DT5: Auftragnehmer Umlauf lang;166;1;213
103;8;-1;29;9;0:20:50:00;0:20:54:00;2;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;-1;9;9;0:20:54:00;0:20:56:00;9;DT5: Auftragnehmer Umlauf lang;166;1;0
103;8;1420;9;47;0:20:56:00;0:21:23:00;1;DT5: Auftragnehmer Umlauf lang;166;1;296
103;8;-1;47;166;0:21:23:00;0:21:34:00;3;DT5: Auftragnehmer Umlauf lang;166;1;0
104;25;-1;162;49;0:11:06:00;0:11:12:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
104;25;570;49;32;0:11:12:00;0:11:36:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;70
104;25;-1;32;32;0:11:36:00;0:11:37:00;9;DT6: Auftragnehmer Umlauf kurz;162;1;0
104;25;609;32;82;0:11:37:00;0:12:05:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;70
104;25;-1;82;28;0:12:05:00;0:12:08:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
104;25;-1;28;28;0:12:08:00;0:12:17:00;9;DT6: Auftragnehmer Umlauf kurz;162;1;0
104;25;656;28;27;0:12:17:00;0:12:54:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;284
104;25;712;27;28;0:12:54:00;0:13:38:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;284
104;25;-1;28;83;0:13:38:00;0:13:43:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
104;25;-1;83;83;0:13:43:00;0:13:45:00;9;DT6: Auftragnehmer Umlauf kurz;162;1;0
104;25;800;83;71;0:13:45:00;0:13:52:00;1;DT6: Auftragnehmer Umlauf kurz;162;1;220
104;25;-1;71;162;0:13:52:00;0:14:00:00;2;DT6: Auftragnehmer Umlauf kurz;162;1;0
105;-1;-1;168;168;0:11:06:00;0:11:11:00;5;DT1: DKB durchgÃ¤ngig;168;48;0
105;48;-1;168;1;0:11:11:00;0:11:23:00;2;DT1: DKB durchgÃ¤ngig;168;1;0
105;48;583;1;31;0:11:23:00;0:11:56:00;1;DT1: DKB durchgÃ¤ngig;168;1;290
105;48;630;31;10;0:11:56:00;0:12:41:00;1;DT1: DKB durchgÃ¤ngig;168;1;298
105;48;-1;10;10;0:12:41:00;0:13:08:00;9;DT1: DKB durchgÃ¤ngig;168;1;0
105;48;729;10;0;0:13:08:00;0:13:54:00;1;DT1: DKB durchgÃ¤ngig;168;1;298
